user,text,sentiment,gender,pred_prob,pred_label,mitigated_prob,mitigated_label
Dougzies,I miss Ashley so much right now,0,1.0,0.7297395,1.0,0.050348,0
RachelSayers,i can't believe this is all part of my detox (it is) because i was so fine and now i'm talking all core wounds! oh my god! jesus help me!,1,0.0,0.51404417,0.0,0.157679,0
loveandsandwich,"Sooooo happy right now.  I &lt;3 my old high school friends.  Miss the boy already, though.",0,1.0,0.7052765,1.0,0.16531493,0
alwaysloveu_Ci,"hey, wassup?",1,1.0,0.8881884,1.0,0.7540289,1
jessicajonassss,Luckyyyy. I want to ding dong ditch with ya'll. Jealous.,0,1.0,0.795753,1.0,0.22107872,0
Sunshineliron,"Have a safe trip, Desti, and have lots of fun!!! Hope you can tweet us a lot  And give  4700 kisses from us",1,0.0,0.92046344,1.0,0.9475643,1
brandyroach28,mmm taco doritos=heaven in my mouth,1,1.0,0.85968786,1.0,0.8462539,1
Alan7271,morning already,0,1.0,0.8749871,1.0,0.47189397,0
Angela13K,- the swimming pool of our hotel... that makes me dream of summer... in Vienna we have so far no summer,0,1.0,0.73731166,1.0,0.13614991,0
JustcallmeMac,"Plans for today: Lunch with my darling Leila, getting my hair cut... Ok, that's the good part",1,1.0,0.85525155,1.0,0.9582839,1
angelinred659,hahaha it washed all the sick off of me.,1,1.0,0.826611,1.0,0.31122297,0
green_i_girl,I'm here princess!  Need to try to eat something before I drink. Still having waves of nausea - I should have napped,0,0.0,0.6625986,0.0,0.10271641,0
raviborgaonkar,Issue of Echelon?..Are they behind some Botnets also? ..you can watch...  ah..but dont think like that,1,1.0,0.85767287,1.0,0.5516241,1
jasonholland,We missed you,1,0.0,0.9042157,1.0,0.52849525,1
rockforpeace,"dear nick jonas, please teach me how to play the glockenspiel. that is just about the coolest instrument name ever.",1,1.0,0.8678867,1.0,0.91151613,1
DamienAidoo,#goodsex get the itus,1,1.0,0.8831223,1.0,0.69777197,1
unorthodoxsoul,Watching ''The Cleaner'' &amp; taking care of wifey. She's sick.,0,1.0,0.83028096,1.0,0.2546432,0
LiveInLove10,Drinking coffee,1,0.0,0.8718814,1.0,0.59951663,1
pinot,"Atlantis &amp; Hubble current location now is above Indonesia. Wave your hand guys, wave!  #fb",1,1.0,0.8803518,1.0,0.9441017,1
ilostthegame,Another loser: i lost the game,0,1.0,0.8086223,1.0,0.18580274,0
Teddybearr,stuck at home in Temecula for the night  someone come save me pleaseeeeee!,0,1.0,0.82669854,1.0,0.16711484,0
erikarhanetan,thank you,1,0.0,0.9168955,1.0,0.89149773,1
Wolfgang_,I'll settle for The Last Lecture by Randy Pausch instead. He is inspirational.,1,1.0,0.8709343,1.0,0.7745149,1
KatieBaerLove,David started basic Wednesday and they took his phone for who knows how long... missing his voice and his kisses,0,0.0,0.783532,1.0,0.13366203,0
madie09,so bored !  i want the Sims to hurry up and download,0,0.0,0.7365461,1.0,0.087101355,0
heykezza,I would gladly have him back in exchange for my sandwich though,0,0.0,0.78210557,1.0,0.08235172,0
wes_j06,"Ok im gona go  but I dont want to be close with anyone atm, sry if it takes a min to reply im at work so i have to hide twitter",1,1.0,0.5255318,1.0,0.0545965,0
rockmanac,"fed up with Windows, so Ubuntu Netbook Remix Edition is now on Kaylee",1,1.0,0.8443467,1.0,0.52854043,1
Nicholas698,Want my Amazon box to arrive.  Probably Royal Mail playing football with it!,0,1.0,0.77971673,1.0,0.27474794,0
bobbyrettew,it is like boxers under pants....It is to be FREE or not to BE FREE!!!!,1,1.0,0.80057156,1.0,0.54591036,1
kristinabitch,i tried to vote but my phone sucks and wouldn't let me,0,1.0,0.6215857,1.0,0.034530833,0
iamshantanee,aw poor baby,0,0.0,0.8202932,1.0,0.073740445,0
lejlaxo,Then - Brad Paisley,1,0.0,0.8888158,1.0,0.73315334,1
philstollery,Rumours OS 3 being released when Apple employees get into work (9am). Therefore 5pm uk time,0,1.0,0.70892954,1.0,0.03887179,0
sharonapa,uni. home work,0,0.0,0.82209927,1.0,0.1848048,0
Steph_Dominique,enjoying my week off...now comes the busy part...,0,0.0,0.85096335,1.0,0.74408823,1
kirstyrawrr,"i am, thanks (: i'll put you in mine",1,0.0,0.8992859,1.0,0.96918195,1
VidaGuerraXO,"Checking in  Good morning twitter fam! I'm in Miami, up bright and early, ready to hit the gym! xo",1,1.0,0.8860218,1.0,0.8770922,1
basketballgeek,Please play Daisy Cutter+Jackpot+the rest of Uplifter in Atlanta. That'd be a pretty good 4th of July.,1,1.0,0.90925616,1.0,0.84493834,1
ivanderthea,taking a bath..and then go to the chruch!!,1,0.0,0.8783852,1.0,0.74220467,1
tessamichelle,"not good, not good.",0,0.0,0.8515157,1.0,0.37650976,0
SandiMon,"did you get your yabbies and your yobbos mixed up, or something?",1,1.0,0.9255905,1.0,0.951127,1
georgina_anne,cold and flu tablets = EPIC FAIL. they dont even work,0,1.0,0.7101575,1.0,0.031128138,0
thefirstsight,I don't know where is she... but I miss her  ahah goodnight honey! n.n,0,0.0,0.5782224,0.0,0.03678222,0
Kittycat01,"aaah, sorry, you know i love you really!! hee hee  ;)",1,1.0,0.8792332,1.0,0.7410193,1
persimmonpulp,"Oven has been on since 3:15... that's almost 3 hours!  3 loaves (1 cinnamon bread) &amp; 2.5 batches of rolls are baked. scones, not made yet",0,1.0,0.5695317,1.0,0.04082965,0
nicolawebbstack,"yes, and FOH played at my friends school  how unfair?",0,1.0,0.84952503,1.0,0.731248,1
MariahHoneyLee,friday night and no 1 to go party wit im a loner in my own country,0,0.0,0.756763,1.0,0.10133865,0
BrunoSwell,"no, orkut?",1,1.0,0.8424749,1.0,0.27569604,0
hal9209,"oh no, i need new work shoes...i broke this one!",0,1.0,0.65945375,1.0,0.053095076,0
TraceyHewins,your pic/avatar is gone,0,1.0,0.8552786,1.0,0.31535533,0
MelissaRae_x,"Ahh, I'm stuck... For my birthday I can either get a new phone (SMSNG Omnia) or I can get a Sky box in my room... HELP! Idk what to doooo",0,0.0,0.7235389,1.0,0.14292206,0
kingjr3,sssshhhhh....I run both at work,1,1.0,0.81093675,1.0,0.22855388,0
laurenzwiernik,at work  then back to my baby's house,0,1.0,0.7868889,1.0,0.17171074,0
sophieebaker,don't want to do my maths exam tomozz  iv left school for good  why make us come back and do them,0,0.0,0.64597267,0.0,0.032080982,0
kimmmaybby,lmao yeah it is xD &amp; omg i put joe dancing to single ladies on my ipod!!!,1,0.0,0.7469461,1.0,0.87696356,1
Gregor_G,"F to the Y to the I: I'm now home, but my stupid phone is still @ the office, so don't bother calling or texting me tonight.",0,0.0,0.39058137,0.0,0.008945142,0
LaraSophie,I am ill  And that when it's such good weather! Oh my english is so bad,0,0.0,0.70662403,1.0,0.06627433,0
sharonko,out of smokes and broke as a mothafuckerrr,0,0.0,0.85852355,1.0,0.29409888,0
jasperjed,wtf happened 2 the sun?? its all alex's fault (quote &quot;Wot wud u do if it started pissin it down?&quot;) rain sucks,0,0.0,0.7397108,1.0,0.040842798,0
NinaPlavnik,"at home, restingg",1,0.0,0.8562333,1.0,0.46294695,0
rosscosantana,U still waiting for still update! I've been sitting like a mad man all day!,0,0.0,0.78551644,1.0,0.06951187,0
Destrownage,We can has OS 3 update?.......no we hasn't.   (shakes head and mopes away),0,1.0,0.7673596,1.0,0.056223083,0
LucyRoseT,do you hate us ?,0,1.0,0.86981654,1.0,0.24468799,0
Becatron01,my car is dead........ what am i to do  Poor bug,0,0.0,0.6392158,0.0,0.03648379,0
estefy_cas,Happy b-day Backstreeets!!!!Hope you go for many many moree!!Thank you for ur amazing music,1,1.0,0.9491635,1.0,0.99136627,1
Juniesgurl,She's writing a book! It's good so far,1,1.0,0.89041257,1.0,0.81672895,1
thedz,"It lets me through, but then gives a &quot;Sorry, no exact matches were found, but other tickets may still be available.&quot; error",0,0.0,0.6042748,0.0,0.037906606,0
margierogers,I requested you.,1,0.0,0.8773808,1.0,0.5983404,1
KellyShibari,Having a well-deserved Guinness,1,1.0,0.8867318,1.0,0.64448524,1
nenachula4u,I can NOT believe my baby girl is 3!! I know I'm  lame b/c I'm actually sad about this!!I don't want her to grow up boo hoo,0,0.0,0.2520232,0.0,0.0050341766,0
ellerysweet,Everybody's laughing at my neon day-glow argyle socks.,0,0.0,0.84553534,1.0,0.4555307,0
Laprinces,In your option i have to take tha nice guy,1,1.0,0.8853856,1.0,0.93505734,1
Clethena,sunny morning,1,1.0,0.88299537,1.0,0.5956772,1
lykaorhel,"waiting for my dad to pick me up. we're gonna watch a movie  btw, new photos SOON!",1,0.0,0.8625644,1.0,0.94844174,1
hillsblockview,we appreciate the unscheduled coverage. keep it up and give the crew a raise,1,0.0,0.90527666,1.0,0.9399916,1
natcl,"right on ! Just bought this new computer, will be mig easier to get code done",1,1.0,0.8413676,1.0,0.75580084,1
DimepieceMag,i been saying that the past 2 weeks that i miss playing spades and drinkin chillin.. the good old days.. let me know baby,1,0.0,0.7068772,1.0,0.4911356,0
DinorahMaria,No mini vacations for the moment  Starting a week with different / many things to do. Thank you God,0,0.0,0.89624876,1.0,0.9133395,1
alwaysforeverMT,i have no idea how i'm going to fix things with me and landon! i want things back to normal but i don't know how and if that is possible,0,1.0,0.48177096,1.0,0.1281681,0
amberooo,"BPHS Orchestra spring concert tomorrow night!  7:00 pm @ the PAC! Freefreefree! B there or B square! As Reuben says, &quot;It's instupituous!&quot;",1,0.0,0.8577722,1.0,0.8956026,1
briantsai,hey you are up early,1,0.0,0.9125894,1.0,0.79083633,1
PaulDuxbury,I don't think we talk much about Banks these days - not quite as respected as they once were,1,1.0,0.76434183,1.0,0.38249955,0
CatrinaLH,"Shout out to the Koblers... As Sure as the Dawn, here we go! Thanks again",1,1.0,0.9064823,1.0,0.9618582,1
louiseeexo,i've watched titanic hundreds of times but leo dying still gets me every time.,0,1.0,0.66754436,1.0,0.026230488,0
natalieloves,hey nick  how are youu? x,1,1.0,0.8912298,1.0,0.7271556,1
_Bobette_,"Just edited about a million photos of cats, none of them for lolz.",0,0.0,0.84873885,1.0,0.17431511,0
Kyra028,Good Morning Everyone... grinding the beans to make coconut macroon coffee anyone for a cup,1,0.0,0.9096759,1.0,0.94719225,1
Airlyeth,I've come down with something. Had to come home from work.  feel shit. xox,0,0.0,0.7428269,1.0,0.076107256,0
elenipurdy,im like really bored. staring at my arms..the autographs are on my hands are kinda fading away. but the arm parts r still der,1,0.0,0.65059,0.0,0.36320472,0
MongrelSonshine,why is franklin so sad?  everytime i hear it for some reason it makes me think of good times but im on the verge of cryin,0,1.0,0.6280187,1.0,0.04599945,0
JoshFitzner,Not looking forward to work AT ALL today.,0,1.0,0.7808327,1.0,0.16290703,0
sadieg123,Congrats on the wedding  I'm glad you waited to have a nice traditional wedding!!,1,1.0,0.91736287,1.0,0.98469424,1
romeljohan,just found out that the Boston Celtics lost to the Orlando Magic!! FUCK FUCK!! What a way to start the working week,0,1.0,0.7810821,1.0,0.05924672,0
Karlchandler,Feels partly responsible about the trouble in Iran cos his avatar STILL isn't green.,0,1.0,0.74380875,1.0,0.02650817,0
mamikOmotto,is jesus christ also tweeting I wonder?,1,0.0,0.86283606,1.0,0.9445935,1
marco_cali,Don't forget to watch  too!,1,0.0,0.8211009,1.0,0.3522593,0
Emma_Cheesy,were the ones who made you  x,1,0.0,0.903691,1.0,0.6977791,1
TinAK47,FINALLY won a game of Settlers Of Catan. Also booked restaurant for birthday dinner. Life is good,1,1.0,0.9186699,1.0,0.98350614,1
Siraahh,Together with michael. We just decided to cook some breakfast together.,1,0.0,0.907049,1.0,0.9704462,1
rockerghost,What's up!? You rock!,1,1.0,0.9000791,1.0,0.67442286,1
electropoof,uploading photos from photoshoooot  guitarist is uber persistant..they're coming!,1,0.0,0.8557766,1.0,0.87064475,1
texasgirl0889,I wish I could sleep,0,1.0,0.72627,1.0,0.07859294,0
sidneyu,I say stick to your guns...it will drive the women crazy.,1,1.0,0.8580672,1.0,0.766858,1
Trevieness,that sucks.,0,1.0,0.8365858,1.0,0.14740583,0
KristinieC,I have a request! Play Structure of a Heart tonite please,1,1.0,0.85297006,1.0,0.5972659,1
lizzy_t,"i mean, i thought i was supposed to be like, excited and happy at this point, not stressed",0,0.0,0.6311733,0.0,0.3610045,0
yannleroux,You strike again with your article on twiter !,1,1.0,0.9243293,1.0,0.9306395,1
Juniormintcandy,is so tired from my workout..plus.. waiting to get some work soo bad.. UGH&gt;. i hate not having any money .. so much outcome and no income,0,1.0,0.25477877,0.0,0.0011890886,0
julie911,"Aww... I hope you change your mind about Twitter. If you ever do, I'll be here reading.",1,0.0,0.9266945,1.0,0.9566009,1
erinlevine,sad  i was rootin' for her!,0,0.0,0.7780271,1.0,0.055005897,0
ellesbellesx,You mean you're not a celeb? only followed you thinking you were related to Gordon silly me,1,0.0,0.89571804,1.0,0.71577734,1
Aubriella,I know don't remind me  ha,0,0.0,0.80672574,1.0,0.3176996,0
SusieBaseBall,"Thanks   Yeah, I was watching it a bit earlier, but my heart wasn't really in it.  Shocking, I know!",1,0.0,0.7455769,1.0,0.7766553,1
adedesy,We're watching Magic game at home... Hopefully they win so we could go to Orlando for Final  miss Orlando very much...,1,1.0,0.7537151,1.0,0.49809104,0
AaronjBenson,Off to class!,0,1.0,0.8623552,1.0,0.5626522,1
ChelseaTrevett,maybe tomorrow. hahaha i miss youuuu! you have a cam?! ohhh yer laptop!,1,0.0,0.8337402,1.0,0.63516444,1
thecrimx3,oh man you hardass  x3,1,0.0,0.9060231,1.0,0.68706965,1
erinnnb,"I can finally go to bed now that I know who gets the gold logie,  im disappointed it wasn't rove though",0,0.0,0.72405285,1.0,0.17098232,0
MontanaOne,"Okay Mike, you have great photos, but can you take them right-side-up?  I'm getting a neck crick!",1,1.0,0.9010894,1.0,0.9103067,1
shereece_arnold,seems like a nice day-guess it's off to the park with my lil man,1,0.0,0.8896424,1.0,0.8695419,1
WiltingSoul,that's cause they are. I adopted them when my pup got into the nest &amp; ate the others.,0,1.0,0.8034664,1.0,0.2945525,0
Jennymac22,Oh noooes! Cos of lodging with family I try to avoid getting one after 10pm... prob just as well,1,0.0,0.85182893,1.0,0.8684992,1
LuluGodiva,"you deserve it.. enjoy.  the fact that you didn't break a nail gives you some superhero status, btw. *smooch*",1,1.0,0.9302905,1.0,0.9764401,1
craigfots,ta. we're not all racists,0,1.0,0.8360488,1.0,0.42382827,0
nathancail,GAMING UP A STORM TODAY!,1,1.0,0.8616606,1.0,0.50599945,1
dalerankine,iPhone 3GS and N97 launching in Australia on the same day. Feel the marketing hype kicking into overdrive for the next 2 weeks,1,1.0,0.8611607,1.0,0.38481268,0
IcePrincessAna,Sounds possible  It even looks so confusing u dont wanna try! I have to use it at school and I always mess up everything,1,1.0,0.653366,1.0,0.08536989,0
katiwood,wow i never thought i would have 30 followers. thanks!,1,0.0,0.8434974,1.0,0.84763247,1
NeilCallaghan,God I wish I was still in America,0,1.0,0.7030241,1.0,0.036987633,0
greenpestopasta,"I heard plants can twitter, too. My little acorn-tree &quot;yusuf&quot; would cough if he could. He's really ill.",0,0.0,0.75857306,1.0,0.24114008,0
seanmmontague,very Cruella Deville of you,1,1.0,0.89329755,1.0,0.57236063,1
chester_schaun,"- i miss wearin' that jacket... i love the fur, i miss it",0,1.0,0.61600214,1.0,0.026157564,0
courtneydyoll,"went to the Blue Room, saw a bunch of awesome sea turtles and ate a huge fish eye with Justin and Sayer  I love family camp!",1,1.0,0.89948606,1.0,0.9617362,1
insearchofnkotb,I LUV buying children's bks (well all bks really... Its an obsession!). Good think its part of my daily job to buy/read them,1,0.0,0.8052718,1.0,0.94438845,1
Johnnyherb,Awww it all worked out in the end,1,1.0,0.8496171,1.0,0.32598424,0
jelibear,That's good. How are you feeling?,1,1.0,0.91576976,1.0,0.7402308,1
Helenrosina,ah i see well i rekon we must be annoying aidan with our twitter whore antics :L cant find anything to watch on tv,0,0.0,0.7928038,1.0,0.31146443,0
LOUISERIOT,Yessss UK soon! I have been waiting for years! Come to Scotland,1,1.0,0.8252921,1.0,0.48746863,0
turnitgrey,I'm a horrible person and still haven't posted your letter,0,0.0,0.82298094,1.0,0.32405564,0
sammagrace,uhhggghhhh....sick is not my idea of summer fun,0,1.0,0.7449308,1.0,0.07799916,0
barryjonas,I'm based in the Netherlands. But still on my bucket-list is a trip to the UK/London. I think otherwise of the photogenic part,1,1.0,0.6992067,1.0,0.26849705,0
Lemurgirl,very exciting stuff! I'm taking my mum to get one for her birthday this year. She's gonna be 60,1,0.0,0.8285406,1.0,0.9558643,1
Ashlynn_Brooke,im so sorry you guys! i've been shooting on the lake all week and my phone had a tragic accident! it went to the bottom of Havasu,0,0.0,0.69983816,0.0,0.04180899,0
kimori1024,I wish you luck! *hug* You can do it!,1,0.0,0.87403667,1.0,0.4965716,0
AnouskaKersten,why do i never know when there's a new chapter  remind me tomorrow please! no time now,0,1.0,0.70144194,1.0,0.047530502,0
shariselw,just looked it up. the construction was funded by NY municipal bonds which will be repaid by the mets...,0,0.0,0.8969549,1.0,0.8323795,1
Silver_Craig,"according to tweetdeck, I am my only friend",0,0.0,0.7404708,1.0,0.19093658,0
aishaquandt,is in love with Mr Darcy but he's already got a gf. huhu.  le sigh.,0,0.0,0.8236378,1.0,0.18695946,0
Kecia08,Home from Wal-Mart. Groceries were somehow cheaper this week...and I'm so not complaining,1,0.0,0.7208559,1.0,0.23475903,0
herbonestrcture,crash but quite obviously i'm still awake. gonna study history later. 12 days more to terms!! are you feeling better now tho?,1,1.0,0.70972157,1.0,0.21505116,0
colocelt,"tea is just plain good for you  white, green oolong and black (all the same plant you know)",1,1.0,0.93548864,1.0,0.9695366,1
CoriNicoleDolan,"gonna watch the MTV awards, too bad I'm not there!",0,1.0,0.7356178,1.0,0.10207197,0
PaulLasaro,"Thank You very much! I'll be ready to write and write, but now seems for nothing, I don't know how to distribute",0,1.0,0.8270913,1.0,0.7728612,1
